Connecticut,Groton-New London Airport ,https://www.budget.com/en/locations/us/ct/groton/gon,GON,"Groton-New London Airport (GON) 155 Tower Ave, 155 Tower Ave, (I-95 North Or South, Exit 88), Groton, CT, 06340, United States"
Connecticut,Hartford Downtown ,https://www.budget.com/en/locations/us/ct/hartford/hc6,HC6,"Hartford Downtown (HC6) 274 Leibert Rd, 274 Leibert Rd, Hartford, CT, 06120, United States"
Connecticut,New Haven Downtown ,https://www.budget.com/en/locations/us/ct/new-haven/hv1,HV1,"New Haven Downtown (HV1) 170 Olive St, 170 Olive St, New Haven, CT, 06511, United States"
Connecticut,New Haven Union Station ,https://www.budget.com/en/locations/us/ct/new-haven/nh7,NH7,"New Haven Union Station (NH7) 50 Union Ave, 50 Union Ave, (Train Station), New Haven, CT, 06519, United States"
Connecticut,Tweed-New Haven Airport ,https://www.budget.com/en/locations/us/ct/new-haven/hvn,HVN,"Tweed-New Haven Airport (HVN) 155 Burr St, 155 Burr St, New Haven, CT, 06512, United States"
Connecticut,"Newington, Ct ",https://www.budget.com/en/locations/us/ct/newington/nc5,NC5,"Newington, Ct (NC5) 2594 Berlin Tpke (A.k.a Rt 15), 2594 Berlin Tpke (A.k.a Rt 15), Newington, CT, 06111, United States"
Connecticut,Stamford Metro Center ,https://www.budget.com/en/locations/us/ct/stamford/dx7,DX7,"Stamford Metro Center (DX7) 1 Station Plaza, 1 Station Plaza, Stamford, CT, 06902, United States"
Connecticut,"Stratford, Ct ",https://www.budget.com/en/locations/us/ct/stratford/s5c,S5C,"Stratford, Ct (S5C) 99 Beardsley Ave, 99 Beardsley Ave, Stratford, CT, 06615, United States"
Connecticut,The Durable Companies ,https://www.budget.com/en/locations/us/ct/waterbury/bg1wc,BG1WC,"The Durable Companies (BG1WC) 393 Thomaston Ave, 393 Thomaston Ave, Waterbury, CT, 06702, United States"
Connecticut,Westport Saugatuck Railroad ,https://www.budget.com/en/locations/us/ct/westport/wp8,WP8,"Westport Saugatuck Railroad (WP8) 1 Ferry Ln, 1 Ferry Ln, Westport, CT, 06880, United States"
Connecticut,Bradley Intl Airport ,https://www.budget.com/en/locations/us/ct/windsor-locks/bdl,BDL,"Bradley Intl Airport (BDL) 180 Schoephoester Rd, 180 Schoephoester Rd, Windsor Locks, CT, 06096, United States"
Delaware,Dover ,https://www.budget.com/en/locations/us/de/dover/d1v,D1V,"Dover (D1V) 3024 N Dupont Hwy, 3024 N Dupont Hwy, Dover, DE, 19901, United States"
Delaware,"Middletown, De ",https://www.budget.com/en/locations/us/de/middletown/bgwde,BGWDE,"Middletown, De (BGWDE) 702 Ash Blvd, 702 Ash Blvd, Middletown, DE, 19709, United States"
Delaware,Wilmington Airport ,https://www.budget.com/en/locations/us/de/new-castle/ilg,ILG,"Wilmington Airport (ILG) 151 N Dupont Hwy, 151 N Dupont Hwy, New Castle, DE, 19720, United States"
Delaware,"Newark, De ",https://www.budget.com/en/locations/us/de/newark/n4k,N4K,"Newark, De (N4K) 915 South Chapel Street, 915 South Chapel Street, Newark, DE, 19713, United States"
Delaware,North Wilmington ,https://www.budget.com/en/locations/us/de/wilmington/de1,DE1,"North Wilmington (DE1) 702 Philadelphia Pike, 702 Philadelphia Pike, Wilmington, DE, 19809, United States"
Delaware,Wilmington Amtrak Station ,https://www.budget.com/en/locations/us/de/wilmington/ig2,IG2,"Wilmington Amtrak Station (IG2) 100 S French Street, 100 S French Street, Wilmington, DE, 19801, United States"
District Of Columbia,Days Inn Hotel ,https://www.budget.com/en/locations/us/dc/washington/wd5,WD5,"Days Inn Hotel (WD5) 4400 Connecticut Ave Nw, 4400 Connecticut Ave Nw, (Rear Of Days Inn), Washington, DC, 20008, United States"
District Of Columbia,Georgetown Park Parking Garage ,https://www.budget.com/en/locations/us/dc/washington/bg0dc,BG0DC,"Georgetown Park Parking Garage (BG0DC) 1072 Wisconsin Ave Nw, 1072 Wisconsin Ave Nw, Washington, DC, 20007, United States"
District Of Columbia,Penn Quarter Garage ,https://www.budget.com/en/locations/us/dc/washington/bgdc3,BGDC3,"Penn Quarter Garage (BGDC3) 616 E St Nw, 616 E St Nw, (Level 1), Washington, DC, 20004, United States"
District Of Columbia,Ronald Reagan National Airport ,https://www.budget.com/en/locations/us/dc/washington/dca,DCA,"Ronald Reagan National Airport (DCA) 2600 Richmond Hwy, 2600 Richmond Hwy, (Airline Passengers Only), Arlington, VA, 22202, United States"
District Of Columbia,Washington Dc Blair Rd ,https://www.budget.com/en/locations/us/dc/washington/wd2,WD2,"Washington Dc Blair Rd (WD2) 5911 Blair Rd Nw, 5911 Blair Rd Nw, Washington, DC, 20011, United States"
District Of Columbia,Washington Dc L St Downtown ,https://www.budget.com/en/locations/us/dc/washington/mw5,MW5,"Washington Dc L St Downtown (MW5) 1908 L St Nw, 1908 L St Nw, Washington, DC, 20036, United States"
District Of Columbia,Washington Union Train Station ,https://www.budget.com/en/locations/us/dc/washington/x4c,X4C,"Washington Union Train Station (X4C) 99 H St Ne, 99 H St Ne, Washington, DC, 20002, United States"
Florida,Doubletree-Disney World Resort ,https://www.budget.com/en/locations/us/fl/orlando/m03,M03,"Doubletree-Disney World Resort (M03) 2305 Hotel Plaza Blvd, 2305 Hotel Plaza Blvd, Orlando, FL, 32830, United States"
Florida,Downtown Orlando ,https://www.budget.com/en/locations/us/fl/orlando/of6,OF6,"Downtown Orlando (OF6) 306 N Rosalind Ave, 306 N Rosalind Ave, Orlando, FL, 32801, United States"
Florida,Embassy Suites Hotel-Sea World ,https://www.budget.com/en/locations/us/fl/orlando/m13,M13,"Embassy Suites Hotel-Sea World (M13) 8978 International Dr, 8978 International Dr, (Convention Center), Orlando, FL, 32819, United States"
Florida,Holiday Inn-Universal Studios ,https://www.budget.com/en/locations/us/fl/orlando/m04,M04,"Holiday Inn-Universal Studios (M04) 5905 S Kirkman Rd, 5905 S Kirkman Rd, Orlando, FL, 32819, United States"
Florida,La Quinta-Univ Of Central Fl ,https://www.budget.com/en/locations/us/fl/orlando/of4,OF4,"La Quinta-Univ Of Central Fl (OF4) 11805 Research Pkwy, 11805 Research Pkwy, (At Alafaya Trail), Orlando, FL, 32826, United States"
Florida,Orlando - East Colonial Dr ,https://www.budget.com/en/locations/us/fl/orlando/m06,M06,"Orlando - East Colonial Dr (M06) 6363 E Colonial Dr, 6363 E Colonial Dr, Orlando, FL, 32807, United States"
Florida,Orlando - Landstreet Rd ,https://www.budget.com/en/locations/us/fl/orlando/m01,M01,"Orlando - Landstreet Rd (M01) 2125 W Landstreet Rd, 2125 W Landstreet Rd, Orlando, FL, 32809, United States"
Florida,Orlando Intl Airport ,https://www.budget.com/en/locations/us/fl/orlando/mco,MCO,"Orlando Intl Airport (MCO) 1 Jeff Fuqua Blvd (Term A&amp;b), 1 Jeff Fuqua Blvd (Term A&amp;b), Orlando, FL, 32827, United States"
Florida,Embassy Suites Orlando North ,https://www.budget.com/en/locations/us/fl/altamonte-springs/m02,M02,"Embassy Suites Orlando North (M02) 225 Shorecrest Dr, 225 Shorecrest Dr, Altamonte Springs, FL, 32701, United States"
Florida,"Apopka, Fl ",https://www.budget.com/en/locations/us/fl/apopka/bgaf4,BGAF4,"Apopka, Fl (BGAF4) 2184 E Semoran Blvd, 2184 E Semoran Blvd, Apopka, FL, 32703, United States"
Florida,Boca Raton ,https://www.budget.com/en/locations/us/fl/boca-raton/bc1,BC1,"Boca Raton (BC1) 251 Sw First Ave, 251 Sw First Ave, (At Sw 3rd St), Boca Raton, FL, 33432, United States"
Florida,Boca Raton Brightline Shuttle ,https://www.budget.com/en/locations/us/fl/boca-raton/brbct,BRBCT,"Boca Raton Brightline Shuttle (BRBCT) 101 Nw Fourth St, 101 Nw Fourth St, (Srvcs Train Passengers Only), Boca Raton, FL, 33432, United States"
Florida,Boynton Beach Mall ,https://www.budget.com/en/locations/us/fl/boynton-beach/b9b,B9B,"Boynton Beach Mall (B9B) 801 N Congress Ave - Ste 285, 801 N Congress Ave - Ste 285, (Inside West Mall Entrance), Boynton Beach, FL, 33426, United States"
Florida,Bradenton ,https://www.budget.com/en/locations/us/fl/bradenton/sq1,SQ1,"Bradenton (SQ1) 4715 14th Street West, 4715 14th Street West, Bradenton, FL, 34207, United States"
Florida,Westfield Brandon-East Entrnce ,https://www.budget.com/en/locations/us/fl/brandon/b3f,B3F,"Westfield Brandon-East Entrnce (B3F) 594 Brandon Town Center Dr, 594 Brandon Town Center Dr, Space 594, Brandon, FL, 33511, United States"
Florida,Cape Canaveral ,https://www.budget.com/en/locations/us/fl/cape-canaveral/zc5,ZC5,"Cape Canaveral (ZC5) 8401 Astronaut Blvd, 8401 Astronaut Blvd, Cape Canaveral, FL, 32920, United States"
Florida,Cape Coral ,https://www.budget.com/en/locations/us/fl/cape-coral/cp5,CP5,"Cape Coral (CP5) 714 Sw Pine Island Rd, 714 Sw Pine Island Rd, Cape Coral, FL, 33991, United States"
Florida,"Clearwater, Fl ",https://www.budget.com/en/locations/us/fl/clearwater/xc9,XC9,"Clearwater, Fl (XC9) 801 Cleveland Street, 801 Cleveland Street, (Se Corner Of Myrtle Ave), Clearwater, FL, 33755, United States"
Florida,Coastal Plaza ,https://www.budget.com/en/locations/us/fl/clearwater/c3f,C3F,"Coastal Plaza (C3F) 2176 Main St, 2176 Main St, Dunedin, FL, 34698, United States"
Florida,St Petersburg/Clearwater Apo ,https://www.budget.com/en/locations/us/fl/clearwater/pie,PIE,"St Petersburg/Clearwater Apo (PIE) 14700 Terminal Blvd, 14700 Terminal Blvd, Clearwater, FL, 33762, United States"
Florida,Clermont Regional Shopping Ctr ,https://www.budget.com/en/locations/us/fl/clermont/c2m,C2M,"Clermont Regional Shopping Ctr (C2M) 1008 E Hwy 50, 1008 E Hwy 50, (At Hwy 27), Clermont, FL, 34711, United States"
Florida,Coral Springs ,https://www.budget.com/en/locations/us/fl/coral-springs/f04,F04,"Coral Springs (F04) 2475 N University Dr, 2475 N University Dr, (North Of Royal Palm Blvd), Coral Springs, FL, 33065, United States"
Florida,Daytona Beach ,https://www.budget.com/en/locations/us/fl/daytona-beach/dy6,DY6,"Daytona Beach (DY6) 517 Mason Avenue, 517 Mason Avenue, Daytona Beach, FL, 32117, United States"
Florida,Daytona Beach Intl Airport ,https://www.budget.com/en/locations/us/fl/daytona-beach/dab,DAB,"Daytona Beach Intl Airport (DAB) 700 Catalina Dr, 700 Catalina Dr, Daytona Beach, FL, 32114, United States"
Florida,Delray Square Shopping Center ,https://www.budget.com/en/locations/us/fl/delray-beach/bgdrf,BGDRF,"Delray Square Shopping Center (BGDRF) 14600 S Military Trail, 14600 S Military Trail, Ste F1, Delray Beach, FL, 33484, United States"
Florida,Miami International Mall ,https://www.budget.com/en/locations/us/fl/doral/qm1,QM1,"Miami International Mall (QM1) 1455 Nw 107th Ave, 1455 Nw 107th Ave, (Kiosk At East Mall Entrance), Doral, FL, 33172, United States"
Florida,Destin Fort Walton Beach Apo ,https://www.budget.com/en/locations/us/fl/eglin-afb/vps,VPS,"Destin Fort Walton Beach Apo (VPS) 1701 State Rd 85 North, 1701 State Rd 85 North, Eglin Air Force Base, Eglin Afb, FL, 32542, United States"
Florida,Paradise Shoppes Of Estero ,https://www.budget.com/en/locations/us/fl/estero/f3m,F3M,"Paradise Shoppes Of Estero (F3M) 21740 South Tamiami Trail, 21740 South Tamiami Trail, Ste 115, Estero, FL, 33928, United States"
Florida,Fort Lauderdale Downtown/Beach ,https://www.budget.com/en/locations/us/fl/fort-lauderdale/fl7,FL7,"Fort Lauderdale Downtown/Beach (FL7) 1460 N Federal Hwy, 1460 N Federal Hwy, Fort Lauderdale, FL, 33304, United States"
Florida,Ft Lauderdale Cruiseport Shttl ,https://www.budget.com/en/locations/us/fl/fort-lauderdale/ev3,EV3,"Ft Lauderdale Cruiseport Shttl (EV3) 2520 Miami Rd, 2520 Miami Rd, Fort Lauderdale, FL, 33316, United States"
Florida,Ft Lauderdale/Hollywood Airprt ,https://www.budget.com/en/locations/us/fl/fort-lauderdale/fll,FLL,"Ft Lauderdale/Hollywood Airprt (FLL) 600 Terminal Dr - 4th Floor, 600 Terminal Dr - 4th Floor, Rental Car Center, Fort Lauderdale, FL, 33315, United States"
Florida,Hilton Ft Lauderdale Bch Rsrt ,https://www.budget.com/en/locations/us/fl/fort-lauderdale/bgfb1,BGFB1,"Hilton Ft Lauderdale Bch Rsrt (BGFB1) 505 N Ft Lauderdale Beach Blvd, 505 N Ft Lauderdale Beach Blvd, (In Hotel Lobby), Fort Lauderdale, FL, 33304, United States"
Florida,Pompano Beach - Dixie Hwy ,https://www.budget.com/en/locations/us/fl/fort-lauderdale/f06,F06,"Pompano Beach - Dixie Hwy (F06) 1661 N Dixie Hwy, 1661 N Dixie Hwy, Pompano Beach, FL, 33060, United States"
Florida,Edison Mall (Entrance F) ,https://www.budget.com/en/locations/us/fl/fort-myers/f4m,Entrance F,"Edison Mall (Entrance F) (F4M) 4125 Cleveland Ave -Space 1750, 4125 Cleveland Ave -Space 1750, Fort Myers, FL, 33901, United States"
Florida,Fort Myers ,https://www.budget.com/en/locations/us/fl/fort-myers/rs7,RS7,"Fort Myers (RS7) 2807 Fowler St, 2807 Fowler St, Fort Myers, FL, 33901, United States"
Florida,Southwest Florida Intl Airport ,https://www.budget.com/en/locations/us/fl/fort-myers/rsw,RSW,"Southwest Florida Intl Airport (RSW) 11005 Terminal Access Rd, 11005 Terminal Access Rd, Fort Myers, FL, 33913, United States"
Florida,Fort Pierce ,https://www.budget.com/en/locations/us/fl/fort-pierce/f2p,F2P,"Fort Pierce (F2P) 2915 S Federal Hwy, 2915 S Federal Hwy, Fort Pierce, FL, 34982, United States"
Florida,Gainesville Regional Airport ,https://www.budget.com/en/locations/us/fl/gainesville/gnv,GNV,"Gainesville Regional Airport (GNV) 3400 Ne 39th Ave, 3400 Ne 39th Ave, Gainesville, FL, 32609, United States"
Florida,Hilton Univ Of Fl Conf Center ,https://www.budget.com/en/locations/us/fl/gainesville/g2f,G2F,"Hilton Univ Of Fl Conf Center (G2F) 1714 Sw 34th St, 1714 Sw 34th St, Gainesville, FL, 32607, United States"
Florida,Hialeah Pep Boys ,https://www.budget.com/en/locations/us/fl/hialeah/qm2,QM2,"Hialeah Pep Boys (QM2) 17050 Nw 57th Ave, 17050 Nw 57th Ave, Hialeah, FL, 33015, United States"
Florida,Westland Shopping Plaza ,https://www.budget.com/en/locations/us/fl/hialeah/qm6,QM6,"Westland Shopping Plaza (QM6) 5337 W 20th Ave, 5337 W 20th Ave, Hialeah, FL, 33012, United States"
Florida,Diplomat Landing Pkg Garage ,https://www.budget.com/en/locations/us/fl/hollywood/bgdb1,BGDB1,"Diplomat Landing Pkg Garage (BGDB1) 3250 S Ocean Dr, 3250 S Ocean Dr, (Across From Diplomat Resort), Hollywood, FL, 33019, United States"
Florida,"Hollywood, Fl ",https://www.budget.com/en/locations/us/fl/hollywood/hw9,HW9,"Hollywood, Fl (HW9) 1501 North State Road 7, 1501 North State Road 7, Hollywood, FL, 33021, United States"
Florida,Homestead ,https://www.budget.com/en/locations/us/fl/homestead/hs5,HS5,"Homestead (HS5) 30260 S Dixie Hwy, 30260 S Dixie Hwy, Homestead, FL, 33033, United States"
Florida,Chili's Shopping Center ,https://www.budget.com/en/locations/us/fl/jacksonville/jv2,JV2,"Chili's Shopping Center (JV2) 9550 Baymeadows Rd - Ste 11, 9550 Baymeadows Rd - Ste 11, Jacksonville, FL, 32256, United States"
Florida,Jacksonville - Atlantic Blvd ,https://www.budget.com/en/locations/us/fl/jacksonville/ja1,JA1,"Jacksonville - Atlantic Blvd (JA1) 10246 Atlantic Blvd, 10246 Atlantic Blvd, Jacksonville, FL, 32211, United States"
Florida,Jacksonville - Philips Hwy ,https://www.budget.com/en/locations/us/fl/jacksonville/ja3,JA3,"Jacksonville - Philips Hwy (JA3) 6945 Philips Hwy (Us Hwy 1), 6945 Philips Hwy (Us Hwy 1), Jacksonville, FL, 32216, United States"
Florida,Jacksonville Intl Airport ,https://www.budget.com/en/locations/us/fl/jacksonville/jax,JAX,"Jacksonville Intl Airport (JAX) 2400 Yankee Clipper Dr, 2400 Yankee Clipper Dr, Jacksonville, FL, 32218, United States"
Florida,Mandarin Square ,https://www.budget.com/en/locations/us/fl/jacksonville/qp3,QP3,"Mandarin Square (QP3) 11570 San Jose Blvd - Ste 5, 11570 San Jose Blvd - Ste 5, Jacksonville, FL, 32223, United States"
Florida,Southbank Hotel ,https://www.budget.com/en/locations/us/fl/jacksonville/qp4,QP4,"Southbank Hotel (QP4) 1515 Prudential Drive, 1515 Prudential Drive, Jacksonville Riverwalk, Jacksonville, FL, 32207, United States"
Florida,Jupiter/Tequesta ,https://www.budget.com/en/locations/us/fl/jupiter/pb3,PB3,"Jupiter/Tequesta (PB3) 19600 N Us Hwy 1, 19600 N Us Hwy 1, Tequesta, FL, 33469, United States"
Florida,Upper Keys Commerce Center ,https://www.budget.com/en/locations/us/fl/key-largo/kl9,KL9,"Upper Keys Commerce Center (KL9) 97300 Overseas Hwy, 97300 Overseas Hwy, Key Largo, FL, 33037, United States"
Florida,Key West Intl Airport ,https://www.budget.com/en/locations/us/fl/key-west/eyw,EYW,"Key West Intl Airport (EYW) 3495 S Roosevelt Rd, 3495 S Roosevelt Rd, Key West, FL, 33040, United States"
Florida,Kissimmee Korners ,https://www.budget.com/en/locations/us/fl/kissimmee/is1,IS1,"Kissimmee Korners (IS1) 1633 N John Young Pkwy, 1633 N John Young Pkwy, (North Of Hwy 192), Kissimmee, FL, 34741, United States"
Florida,Old Town Amusement Park ,https://www.budget.com/en/locations/us/fl/kissimmee/m05,M05,"Old Town Amusement Park (M05) 5770 W Irlo Bronson Hwy 434, 5770 W Irlo Bronson Hwy 434, (Kissimmee/Disney), Kissimmee, FL, 34746, United States"
Florida,Wyndham Orlando Resort ,https://www.budget.com/en/locations/us/fl/kissimmee/kf2,KF2,"Wyndham Orlando Resort (KF2) 3011 Maingate Lane, 3011 Maingate Lane, Kissimmee, FL, 34747, United States"
Florida,Village Square ,https://www.budget.com/en/locations/us/fl/lake-city/bglcf,BGLCF,"Village Square (BGLCF) 2941 W Us Hwy 90 - Ste 105, 2941 W Us Hwy 90 - Ste 105, Lake City, FL, 32055, United States"
Florida,Westin Hotel ,https://www.budget.com/en/locations/us/fl/lake-mary/lm2,LM2,"Westin Hotel (LM2) 2974 International Pkwy, 2974 International Pkwy, Lake Mary, FL, 32746, United States"
Florida,Lakeland ,https://www.budget.com/en/locations/us/fl/lakeland/tp6,TP6,"Lakeland (TP6) 120 W Memorial Blvd, 120 W Memorial Blvd, Lakeland, FL, 33815, United States"
Florida,Largo ,https://www.budget.com/en/locations/us/fl/largo/lf2,LF2,"Largo (LF2) 6805 Ulmerton Rd, 6805 Ulmerton Rd, Largo, FL, 33771, United States"
Florida,Leesburg ,https://www.budget.com/en/locations/us/fl/leesburg/le8,LE8,"Leesburg (LE8) 2201 Us Hwy 441 S, 2201 Us Hwy 441 S, Leesburg, FL, 34748, United States"
Florida,Sheraton Orlando North ,https://www.budget.com/en/locations/us/fl/maitland/m1f,M1F,"Sheraton Orlando North (M1F) 600 N Lake Destiny Rd, 600 N Lake Destiny Rd, Maitland, FL, 32751, United States"
Florida,Florida Keys Marathon Airport ,https://www.budget.com/en/locations/us/fl/marathon/mth,MTH,"Florida Keys Marathon Airport (MTH) 9400 Overseas Hwy, 9400 Overseas Hwy, Marathon, FL, 33050, United States"
Florida,Margate ,https://www.budget.com/en/locations/us/fl/margate/mr8,MR8,"Margate (MR8) 1501 North State Road 7, 1501 North State Road 7, Margate, FL, 33063, United States"
Florida,Melbourne Intl Airport ,https://www.budget.com/en/locations/us/fl/melbourne/mlb,MLB,"Melbourne Intl Airport (MLB) 1 Air Terminal Pkwy, 1 Air Terminal Pkwy, Melbourne, FL, 32901, United States"
Florida,Melbourne Square Mall ,https://www.budget.com/en/locations/us/fl/melbourne/pb6,PB6,"Melbourne Square Mall (PB6) 1700 W New Haven Ave -Ste 619a, 1700 W New Haven Ave -Ste 619a, (Northwest Mall Entrance), Melbourne, FL, 32904, United States"
Florida,Bird Ludlam Shopping Center ,https://www.budget.com/en/locations/us/fl/miami/m4b,M4B,"Bird Ludlam Shopping Center (M4B) 6796 Sw 40th St, 6796 Sw 40th St, (Also Called Bird Rd), Miami, FL, 33155, United States"
Florida,City National Bank Plaza ,https://www.budget.com/en/locations/us/fl/miami/m4f,M4F,"City National Bank Plaza (M4F) 13760 N Kendall Dr, 13760 N Kendall Dr, Miami, FL, 33186, United States"
Florida,Dadeland Station Shopping Ctr ,https://www.budget.com/en/locations/us/fl/miami/m5f,M5F,"Dadeland Station Shopping Ctr (M5F) 8330 S Dixie Hwy (At Sw 84 St), 8330 S Dixie Hwy (At Sw 84 St), (South Miami), Miami, FL, 33143, United States"
Florida,Marriott Airport Hotel ,https://www.budget.com/en/locations/us/fl/miami/qm5,QM5,"Marriott Airport Hotel (QM5) 1201 Nw Le Jeune Rd, 1201 Nw Le Jeune Rd, (In The Lobby), Miami, FL, 33126, United States"
Florida,Miami - Nw 72nd Ave ,https://www.budget.com/en/locations/us/fl/miami/mf4,MF4,"Miami - Nw 72nd Ave (MF4) 4700 Nw 72nd Ave, 4700 Nw 72nd Ave, Miami, FL, 33166, United States"
Florida,Miami Downtown ,https://www.budget.com/en/locations/us/fl/miami/m5e,M5E,"Miami Downtown (M5E) 89 Se 2nd St, 89 Se 2nd St, Miami, FL, 33131, United States"
Florida,Miami Intl Airport ,https://www.budget.com/en/locations/us/fl/miami/mia,MIA,"Miami Intl Airport (MIA) 3900 Nw 25th St - Ste 403, 3900 Nw 25th St - Ste 403, Miami, FL, 33142, United States"
Florida,Port Miami Cruiseship Shuttle ,https://www.budget.com/en/locations/us/fl/miami/p2f,P2F,"Port Miami Cruiseship Shuttle (P2F) 89 Se 2nd St, 89 Se 2nd St, (Cruiseship Passengers Only), Miami, FL, 33131, United States"
Florida,South Dade Shopping Center ,https://www.budget.com/en/locations/us/fl/miami/qq1,QQ1,"South Dade Shopping Center (QQ1) 9828 Sw 184th Street, 9828 Sw 184th Street, Cutler Bay, FL, 33157, United States"
Florida,The Falls - Miami ,https://www.budget.com/en/locations/us/fl/miami/bg1tf,BG1TF,"The Falls - Miami (BG1TF) 8888 Sw 136th St, 8888 Sw 136th St, Space 145, Miami, FL, 33176, United States"
Florida,Miami Beach ,https://www.budget.com/en/locations/us/fl/miami-beach/m57,M57,"Miami Beach (M57) 6742 Collins Ave (At 67th St), 6742 Collins Ave (At 67th St), Miami Beach, FL, 33141, United States"
Florida,South Miami Beach ,https://www.budget.com/en/locations/us/fl/miami-beach/m1b,M1B,"South Miami Beach (M1B) 959 West Avenue - Ste 6, 959 West Avenue - Ste 6, Miami Beach, FL, 33139, United States"
Florida,Riverchase Shopping Center ,https://www.budget.com/en/locations/us/fl/naples/x5b,X5B,"Riverchase Shopping Center (X5B) 11228 Tamiami Trail N, 11228 Tamiami Trail N, Naples, FL, 34110, United States"
Florida,Southeast Naples ,https://www.budget.com/en/locations/us/fl/naples/np2,NP2,"Southeast Naples (NP2) 2100 Davis Blvd, 2100 Davis Blvd, Naples, FL, 34104, United States"
Florida,New Port Richey ,https://www.budget.com/en/locations/us/fl/new-port-richey/f53,F53,"New Port Richey (F53) 7315 Us Hwy 19 North, 7315 Us Hwy 19 North, New Port Richey, FL, 34652, United States"
Florida,New Smyrna Beach ,https://www.budget.com/en/locations/us/fl/new-smyrna-beach/db2,DB2,"New Smyrna Beach (DB2) 715 N Dixie Fwy, 715 N Dixie Fwy, New Smyrna Beach, FL, 32168, United States"
Florida,Rk Shopping Center ,https://www.budget.com/en/locations/us/fl/north-miami-beach/m58,M58,"Rk Shopping Center (M58) 3043 Ne 163rd St, 3043 Ne 163rd St, North Miami Beach, FL, 33160, United States"
Florida,Ocala ,https://www.budget.com/en/locations/us/fl/ocala/oc1,OC1,"Ocala (OC1) 1506 S Pine Ave, 1506 S Pine Ave, Ocala, FL, 34471, United States"
Florida,Ocala Intl Airport ,https://www.budget.com/en/locations/us/fl/ocala/ocf,OCF,"Ocala Intl Airport (OCF) 1770 Sw 60th Ave, 1770 Sw 60th Ave, Ocala, FL, 34474, United States"
Florida,Orange City ,https://www.budget.com/en/locations/us/fl/orange-city/dd8,DD8,"Orange City (DD8) 1110 S Volusia Ave, 1110 S Volusia Ave, Orange City, FL, 32763, United States"
Florida,Orange Park Mall ,https://www.budget.com/en/locations/us/fl/orange-park/ja4,JA4,"Orange Park Mall (JA4) 1910 Wells Rd - Ste 9b, 1910 Wells Rd - Ste 9b, (Old Navy Entrance), Orange Park, FL, 32073, United States"
Florida,Palm Plaza ,https://www.budget.com/en/locations/us/fl/palm-harbor/p3h,P3H,"Palm Plaza (P3H) 37590 Us Hwy 19 North, 37590 Us Hwy 19 North, Palm Harbor, FL, 34684, United States"
Florida,Nw Florida Beaches Intl Apo ,https://www.budget.com/en/locations/us/fl/panama-city/ecp,ECP,"Nw Florida Beaches Intl Apo (ECP) 6300 West Bay Parkway, 6300 West Bay Parkway, Panama City, FL, 32409, United States"
Florida,Panama City Beach ,https://www.budget.com/en/locations/us/fl/panama-city-beach/td1,TD1,"Panama City Beach (TD1) 8027 Front Beach Rd, 8027 Front Beach Rd, Panama City Beach, FL, 32407, United States"
Florida,Flamingo Pines Shopping Plaza ,https://www.budget.com/en/locations/us/fl/pembroke-pines/f10,F10,"Flamingo Pines Shopping Plaza (F10) 234 S Flamingo Rd, 234 S Flamingo Rd, Pembroke Pines, FL, 33027, United States"
Florida,Pembroke Pines-Big Lots Plaza ,https://www.budget.com/en/locations/us/fl/pembroke-pines/p2b,P2B,"Pembroke Pines-Big Lots Plaza (P2B) 7944 Pines Blvd, 7944 Pines Blvd, Pembroke Pines, FL, 33024, United States"
Florida,Pensacola Intl Airport ,https://www.budget.com/en/locations/us/fl/pensacola/pns,PNS,"Pensacola Intl Airport (PNS) 2430 Airport Blvd, 2430 Airport Blvd, Pensacola, FL, 32504, United States"
Florida,University Town Plaza ,https://www.budget.com/en/locations/us/fl/pensacola/pe4,PE4,"University Town Plaza (PE4) 7171 N Davis Hwy, 7171 N Davis Hwy, Ste L09, Pensacola, FL, 32504, United States"
Florida,Westfield Broward Mall ,https://www.budget.com/en/locations/us/fl/plantation/p6f,P6F,"Westfield Broward Mall (P6F) 8000 W Broward Blvd, 8000 W Broward Blvd, Space 1127 (North Entrance), Plantation, FL, 33388, United States"
Florida,Pompano Beach - Federal Hwy ,https://www.budget.com/en/locations/us/fl/pompano-beach/f13,F13,"Pompano Beach - Federal Hwy (F13) 1250 N Federal Hwy, 1250 N Federal Hwy, (East Of I-95), Pompano Beach, FL, 33062, United States"
Florida,Sawgrass Marriott Golf &amp; Spa ,https://www.budget.com/en/locations/us/fl/ponte-vedra-beach/v7j,V7J,"Sawgrass Marriott Golf & Spa (V7J) 1000 Pga Tour Boulevard, 1000 Pga Tour Boulevard, Ponte Vedra Beach, FL, 32082, United States"
Florida,Port Canaveral Shuttle Service ,https://www.budget.com/en/locations/us/fl/port-canaveral/cc5,CC5,"Port Canaveral Shuttle Service (CC5) 8401 Astronaut Blvd, 8401 Astronaut Blvd, (Cruiseship Passengers Only), Port Canaveral, FL, 32920, United States"
Florida,Port Charlotte ,https://www.budget.com/en/locations/us/fl/port-charlotte/p5c,P5C,"Port Charlotte (P5C) 3351 Tamiami Trail, 3351 Tamiami Trail, Port Charlotte, FL, 33952, United States"
Florida,Port Saint Lucie ,https://www.budget.com/en/locations/us/fl/port-saint-lucie/ps3,PS3,"Port Saint Lucie (PS3) 8617 Us Hwy 1 - Ste 9, 8617 Us Hwy 1 - Ste 9, (At Labuona Vita Dr), Port St Lucie, FL, 34952, United States"
